"Name","top_k_experts","top_k_tokens","top_p_experts","top_p_tokens","execution_accuracy","exact_match","fallbacks","switches_wo_fallback","switches","execution_accuracy_easy","execution_accuracy_medium","fallbacks (Min)","switches (Min)","switches_wo_fallback (Min)","Commit","Created","Description","Runtime","GitHub","Group","End Time","Hostname","Job Type","ID","Notes","GPU Type","GPU Count","State","Sweep","Updated","User","Tags","method","metric.goal","metric.name","name","program","exact_match_easy","exact_match_extra","exact_match_hard","exact_match_medium","execution_accuracy_extra","execution_accuracy_hard","parameters.top_k_expertss","parameters.top_p_expertss","parameters.top_k_tokenss","parameters.top_p_tokenss","command"
"glowing-sweep-181","1","5","0","0","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T04:31:19.000Z","","810","","","2024-06-03T04:44:49.000Z","04ddb2d107b3","","p6p8w01p","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T04:44:49.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"worthy-sweep-158","1","0","0.1","0.4","0.09","0.02","3837","0","0","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T02:22:41.000Z","","1317","","","2024-06-03T02:44:38.000Z","gx01","","p809ivmd","-","NVIDIA A100-SXM4-40GB","6","finished","kalacugk","2024-06-03T02:44:38.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"misunderstood-sweep-340","2","5","0.1","0.8","0.1","0.02","3835","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T19:02:45.000Z","","807","","","2024-06-03T19:16:12.000Z","04ddb2d107b3","","p856p06f","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T19:16:12.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"cosmic-sweep-379","2","10","0.4","0.6","0.1","0.02","2693","0","586","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T22:38:15.000Z","","827","","","2024-06-03T22:52:02.000Z","04ddb2d107b3","","7509rgxw","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T22:52:02.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"splendid-sweep-380","2","10","0.4","0.8","0.1","0.02","2638","0","531","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T22:48:51.000Z","","830","","","2024-06-03T23:02:41.000Z","04ddb2d107b3","","6zfppm2l","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T23:02:41.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"happy-sweep-97","0","20","0.1","0.2","0.09","0.02","3836","0","1","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T19:17:23.000Z","","1285","","","2024-06-02T19:38:48.000Z","gx02","","6xnh4mt1","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-02T19:38:48.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"dulcet-sweep-236","1","10","0.8","0","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T09:14:23.000Z","","830","","","2024-06-03T09:28:13.000Z","04ddb2d107b3","","pbtrws6r","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T09:28:13.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"light-sweep-163","1","0","0.2","0.4","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T02:50:13.000Z","","805","","","2024-06-03T03:03:38.000Z","04ddb2d107b3","","pdb86esf","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T03:03:38.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"peachy-sweep-521","4","10","0.2","0","0.1","0.02","3511","0","9","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T13:24:21.000Z","","806","","","2024-06-04T13:37:47.000Z","04ddb2d107b3","","peglfqgc","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T13:37:47.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"azure-sweep-776","16","0","0.8","0","0.1","0.02","450","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T19:56:17.000Z","","796","","","2024-06-05T20:09:33.000Z","04ddb2d107b3","","6xlz5n4j","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T20:09:33.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"dutiful-sweep-638","8","5","0.1","0.4","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T03:53:22.000Z","","820","","","2024-06-05T04:07:02.000Z","04ddb2d107b3","","6wg34d5h","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T04:07:02.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"eternal-sweep-416","2","20","0.8","0","0.1","0.02","557","0","107","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T01:59:59.000Z","","814","","","2024-06-04T02:13:33.000Z","04ddb2d107b3","","6thky2k2","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T02:13:33.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"pleasant-sweep-238","1","10","0.8","0.4","0.09","0.02","3837","0","0","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T09:26:03.000Z","","1241","","","2024-06-03T09:46:44.000Z","gx02","","piivkbr9","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-03T09:46:44.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"sweepy-sweep-176","1","0","0.8","0","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T04:02:36.000Z","","805","","","2024-06-03T04:16:01.000Z","04ddb2d107b3","","pis5m0ze","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T04:16:01.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"valiant-sweep-213","1","10","0","0.4","0.09","0.02","3837","0","0","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T07:36:15.000Z","","1254","","","2024-06-03T07:57:09.000Z","gx02","","6obpvhgy","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-03T07:57:09.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"zesty-sweep-133","0","40","0.2","0.4","0.09","0.02","3593","0","93","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T23:57:42.000Z","","1479","","","2024-06-03T00:22:21.000Z","gx01","","pj680q2j","-","NVIDIA A100-SXM4-40GB","6","finished","kalacugk","2024-06-03T00:22:21.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"elated-sweep-342","2","5","0.2","0.2","0.1","0.02","3594","0","92","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T19:17:06.000Z","","812","","","2024-06-03T19:30:38.000Z","04ddb2d107b3","","pmnhg4ze","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T19:30:38.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"floral-sweep-427","2","40","0.1","0.2","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T03:09:16.000Z","","805","","","2024-06-04T03:22:41.000Z","04ddb2d107b3","","pnijlspr","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T03:22:41.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"winter-sweep-581","4","40","0.2","0","0.1","0.02","3506","0","4","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T20:45:13.000Z","","811","","","2024-06-04T20:58:44.000Z","04ddb2d107b3","","6nswyttt","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T20:58:44.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"peachy-sweep-490","4","5","0.1","0.8","0.1","0.02","3835","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T09:50:59.000Z","","812","","","2024-06-04T10:04:31.000Z","04ddb2d107b3","","po96p1wr","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T10:04:31.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fragrant-sweep-429","2","40","0.1","0.6","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T03:23:36.000Z","","805","","","2024-06-04T03:37:01.000Z","04ddb2d107b3","","6k122kfk","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T03:37:01.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"rural-sweep-756","16","0","0.1","0","0.09","0.02","3835","0","0","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T17:43:21.000Z","","1248","","","2024-06-05T18:04:09.000Z","gx02","","pp0cgzoe","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-05T18:04:09.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fragrant-sweep-389","2","10","0.8","0.6","0.1","0.02","1477","0","1027","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T23:35:26.000Z","","813","","","2024-06-03T23:48:59.000Z","04ddb2d107b3","","6hheemrp","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T23:48:59.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"polar-sweep-412","2","20","0.6","0.2","0.1","0.02","2133","0","879","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T01:42:45.000Z","","810","","","2024-06-04T01:56:15.000Z","04ddb2d107b3","","6h8d9z86","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T01:56:15.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"confused-sweep-881","16","40","0.2","0","0.1","0.02","3506","0","4","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T06:41:41.000Z","","824","","","2024-06-06T06:55:25.000Z","04ddb2d107b3","","pvelctkr","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T06:55:25.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"misunderstood-sweep-456","4","0","0.1","0","0.1","0.02","3835","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T06:37:23.000Z","","849","","","2024-06-04T06:51:32.000Z","04ddb2d107b3","","pvtjb01s","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T06:51:32.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"glad-sweep-309","2","0","0.1","0.6","0.09","0.02","3836","0","1","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T16:05:53.000Z","","1326","","","2024-06-03T16:27:59.000Z","gx02","","6h86dnwi","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-03T16:27:59.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"wandering-sweep-297","1","40","0.8","0.2","0.09","0.02","3837","0","0","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T15:05:19.000Z","","1299","","","2024-06-03T15:26:58.000Z","gx02","","6e0kcyyo","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-03T15:26:58.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"denim-sweep-378","2","10","0.4","0.4","0.09","0.02","2719","0","612","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T22:35:54.000Z","","1311","","","2024-06-03T22:57:45.000Z","gx02","","60prd1fu","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-03T22:57:45.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"frosty-sweep-127","0","40","0.1","0.2","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T23:20:56.000Z","","836","","","2024-06-02T23:34:52.000Z","04ddb2d107b3","","pz9lcrja","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T23:34:52.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fluent-sweep-759","16","0","0.1","0.6","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T18:00:37.000Z","","832","","","2024-06-05T18:14:29.000Z","04ddb2d107b3","","pzizzjmy","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T18:14:29.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"cerulean-sweep-68","0","10","0.1","0.4","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T16:39:20.000Z","","800","","","2024-06-02T16:52:40.000Z","04ddb2d107b3","","q3mx1hmq","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T16:52:40.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fine-sweep-200","1","5","0.4","0.8","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T06:33:29.000Z","","829","","","2024-06-03T06:47:18.000Z","04ddb2d107b3","","q7rpu1rt","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T06:47:18.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"lyric-sweep-193","1","5","0.2","0.4","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T05:58:12.000Z","","813","","","2024-06-03T06:11:45.000Z","04ddb2d107b3","","602ps4w0","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T06:11:45.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"dulcet-sweep-252","1","20","0.2","0.2","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T10:42:31.000Z","","815","","","2024-06-03T10:56:06.000Z","04ddb2d107b3","","q82jodvb","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T10:56:06.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"light-sweep-430","2","40","0.1","0.8","0.1","0.02","3835","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T03:27:02.000Z","","811","","","2024-06-04T03:40:33.000Z","04ddb2d107b3","","q8u14ra1","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T03:40:33.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"revived-sweep-400","2","20","0.1","0.8","0.1","0.02","3835","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T00:33:12.000Z","","812","","","2024-06-04T00:46:44.000Z","04ddb2d107b3","","qalazye1","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T00:46:44.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"crisp-sweep-20","0","0","0.2","0","0.09","0.02","3502","0","0","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T12:36:46.000Z","","1266","","","2024-06-02T12:57:52.000Z","gx02","","qbyyb2tr","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-02T12:57:52.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"solar-sweep-126","0","40","0.1","0","0.1","0.02","3835","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T23:12:35.000Z","","843","","","2024-06-02T23:26:38.000Z","04ddb2d107b3","","qdf5vjy2","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T23:26:38.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"lilac-sweep-517","4","10","0.1","0.2","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T12:55:25.000Z","","810","","","2024-06-04T13:08:55.000Z","04ddb2d107b3","","qdgm97hk","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T13:08:55.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"playful-sweep-255","1","20","0.2","0.8","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T11:04:30.000Z","","826","","","2024-06-03T11:18:16.000Z","04ddb2d107b3","","5z3clq9q","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T11:18:16.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"laced-sweep-195","1","5","0.2","0.8","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T06:12:42.000Z","","826","","","2024-06-03T06:26:28.000Z","04ddb2d107b3","","qf5obfp3","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T06:26:28.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"neat-sweep-373","2","10","0.2","0.4","0.1","0.02","3593","0","91","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T22:09:35.000Z","","812","","","2024-06-03T22:23:07.000Z","04ddb2d107b3","","qi727to0","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T22:23:07.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fragrant-sweep-266","1","20","0.8","0","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T12:18:21.000Z","","847","","","2024-06-03T12:32:28.000Z","04ddb2d107b3","","5w22omg4","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T12:32:28.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fallen-sweep-157","1","0","0.1","0.2","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T02:20:48.000Z","","825","","","2024-06-03T02:34:33.000Z","04ddb2d107b3","","qjstwoiv","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T02:34:33.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"happy-sweep-98","0","20","0.1","0.4","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T19:32:20.000Z","","844","","","2024-06-02T19:46:24.000Z","04ddb2d107b3","","qmorvxl2","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T19:46:24.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"dulcet-sweep-320","2","0","0.4","0.8","0.1","0.02","2637","0","530","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T17:07:04.000Z","","835","","","2024-06-03T17:20:59.000Z","04ddb2d107b3","","5r329368","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T17:20:59.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fallen-sweep-18","0","0","0.1","0.4","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T12:28:40.000Z","","820","","","2024-06-02T12:42:20.000Z","04ddb2d107b3","","5pu5jgqp","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T12:42:20.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"major-sweep-369","2","10","0.1","0.6","0.09","0.02","3836","0","1","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T21:50:23.000Z","","1296","","","2024-06-03T22:11:59.000Z","gx02","","qo9qth1o","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-03T22:11:59.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"rosy-sweep-448","2","40","0.8","0.4","0.1","0.02","1527","0","1077","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T05:37:49.000Z","","820","","","2024-06-04T05:51:29.000Z","04ddb2d107b3","","qopb2jwa","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T05:51:29.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"floral-sweep-878","16","40","0.1","0.4","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T06:25:23.000Z","","811","","","2024-06-06T06:38:54.000Z","04ddb2d107b3","","qor1m3y1","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T06:38:54.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"silver-sweep-757","16","0","0.1","0.2","0.1","0.02","3836","0","1","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-05T17:44:44.000Z","","799","","","2024-06-05T17:58:03.000Z","04ddb2d107b3","","5okp6cji","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-05T17:58:03.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"sandy-sweep-104","0","20","0.2","0.6","0.1","0.02","3588","0","88","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-02T20:08:08.000Z","","854","","","2024-06-02T20:22:22.000Z","04ddb2d107b3","","5lu9a35f","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-02T20:22:22.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"good-sweep-576","4","40","0.1","0","0.1","0.02","3835","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T20:12:26.000Z","","812","","","2024-06-04T20:25:58.000Z","04ddb2d107b3","","qpzych3v","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-04T20:25:58.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"clean-sweep-275","1","40","0","0.8","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T13:11:20.000Z","","827","","","2024-06-03T13:25:07.000Z","04ddb2d107b3","","qqs16cfv","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T13:25:07.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"distinctive-sweep-321","2","0","0.6","0","0.09","0.02","1254","0","0","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T17:14:34.000Z","","1236","","","2024-06-03T17:35:10.000Z","gx02","","qszq5v25","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-03T17:35:10.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"cerulean-sweep-211","1","10","0","0","0.1","0.02","3837","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T07:25:21.000Z","","807","","","2024-06-03T07:38:48.000Z","04ddb2d107b3","","qwoi7hsz","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T07:38:48.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"fresh-sweep-327","2","0","0.8","0.2","0.1","0.02","1544","0","1094","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T17:46:22.000Z","","799","","","2024-06-03T17:59:41.000Z","04ddb2d107b3","","qwq610yh","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T17:59:41.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"stoic-sweep-824","16","10","0.2","0.6","0.1","0.02","3588","0","88","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-06T00:49:08.000Z","","814","","","2024-06-06T01:02:42.000Z","04ddb2d107b3","","qwzpjfui","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-06T01:02:42.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"jumping-sweep-370","2","10","0.1","0.8","0.1","0.02","3835","0","0","0.2692307692307692","0.07142857142857142","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-03T21:50:35.000Z","","813","","","2024-06-03T22:04:08.000Z","04ddb2d107b3","","5kg88wve","-","NVIDIA H100 80GB HBM3","8","finished","kalacugk","2024-06-03T22:04:08.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
"blooming-sweep-407","2","20","0.4","0.2","0.09","0.02","2726","0","619","0.2692307692307692","0.047619047619047616","0","0","0","e8808489de7eae873a0c0d9502c7b070444b4d5f","2024-06-04T01:14:25.000Z","","1269","","","2024-06-04T01:35:34.000Z","gx02","","5kfp131u","-","NVIDIA A100-SXM4-80GB","3","finished","kalacugk","2024-06-04T01:35:34.000Z","","","","","","","","0.07692307692307693","0","0","0","0","0","","","","",""
